KOI,kepmag,rhostar,mstar,logg,[M/H],TTVperiod,radius,radius_em,radius_ep,nTT,SNR,MES,chisqwttv,n,minper,maxper,meanper,perrange,lograngep,normstdp,meandpp,gapc,gini,qdisp,meanzeta,minrad,maxrad,meanrad,radrange,stdr,normstdr,qdispr,gini_r,subearth,supearth,subnep,nepplus,
1194,15.035,0.70432,0.88,4.21,-0.152,[ 4.17629424  8.70793158 14.86216896],[1.352 2.197 1.689],[-0.091 -0.11  -0.127],[0.128 0.208 0.218],[209.  99.  53.],[14.9 28.1 14.4],[12.6 23.3 10.9],[3972.1 2144.9 1423.3],3,4.17629424,14.86216896,9.248798260000001,10.685874720000001,0.5512911050522016,0.47349095504500205,0.8959125165645717,0.07987958331958439,0.09977951259166858,0.04353262157699114,0.7400441560099609,1.352,2.197,1.7460000000000002,0.845,0.3473163783449705,0.19892117889173563,0.08660444551651167,0.16132111492936232,0,2,1,0,
1198,15.319,0.66048,1.19,4.304,0.073,[10.30061924 16.08826322 35.67556697],[2.355 3.507 3.091],[-0.198 -0.289 -0.249],[0.257 0.405 0.323],[134.  88.  39.],[16.4 31.3 18.5],[13.8 26.2 15.5],[5358.8 4233.6 2377. ],3,10.30061924,35.67556697,20.68814981,25.37494773,0.5395075499452779,0.5248370160314353,0.8896818305962789,0.24511480492324073,0.17347281579975232,0.07639660635093906,0.598316772354832,2.355,3.507,2.9843333333333333,1.1520000000000001,0.47631175598434367,0.15960407326628293,0.07239807838718973,0.12867195353512792,0,0,3,0,
1203,15.368,1.78372,0.84,4.516,-0.275,[14.12835319 31.88385912 48.64813648],[2.242 2.689 2.128],[-0.145 -0.207 -0.172],[0.189 0.245 0.241],[73. 31. 21.],[23.  25.3 12.2],[18.9 21.6 10.1],[2272.5 1505.2  780.3],3,14.12835319,48.64813648,31.553449596666667,34.51978329,0.5369746656461074,0.44668900609382467,0.8912603034509865,0.3035448199668845,0.19324062613902668,0.08539282332676465,0.4535856352369528,2.128,2.689,2.353,0.5609999999999999,0.24210328374476872,0.10289132330844399,0.043612555746428576,0.07947301317467062,0,0,3,0,
1236,15.609,0.6184,1.0,4.2,0.028,[12.30971149 35.73391416 54.4114068  98.35919826],[2.846 3.971 3.556 2.931],[-0.154 -0.17  -0.167 -0.147],[0.385 0.358 0.334 0.31 ],[110.  38.  25.  12.],[45.9 58.4 37.7 30.5],[26.1 23.6 12.8  9.6],[6084. 2632. 1692. 2322.],4,12.30971149,98.35919826,50.2035576775,86.04948677,0.9025671058506308,0.6284711808143024,1.0777604205934346,0.2496857785698273,0.22142779890554937,0.11968260895720224,0.799372200654104,2.846,3.971,3.3260000000000005,1.125,0.4624256697027102,0.13903357477531875,0.059927337844385614,0.1002204850671477,0,0,4,0,
1240,14.466,1.51974,0.96,4.356,0.135,[2.13955509 4.80709495 9.82541584],[1.584 2.094 0.935],[-0.072 -0.122 -0.118],[0.123 0.22  0.118],[626. 272. 135.],[48.9 32.9  7.3],[40.3 23.3  0. ],[11504.9  2489.6  2496.8],3,2.13955509,9.82541584,5.590688626666666,7.68586075,0.6620274667067536,0.5699272950472877,1.1453568074402414,0.012560918141508833,0.04727248723820452,0.020551236314513794,0.3600306547060221,0.935,2.094,1.5376666666666665,1.1589999999999998,0.47429268975555117,0.3084496139749954,0.14700428445269573,0.2512464773466291,1,1,1,0,
1258,13.85,0.00319,1.38,2.769,-0.009,[ 14.64632731  36.33749126 148.2723105 ],[3.131 7.507 5.367],[-0.238 -0.513 -0.535],[0.309 0.607 0.642],[88. 38.  9.],[30.  96.8 21.8],[24.7 83.9 18.5],[4340.3 2181.7  316.4],3,14.64632731,148.2723105,66.41870969,133.62598319,1.0053313198019083,0.8815700211098345,2.280709563974734,0.14596865908542822,0.2437621323847258,0.10885527246486207,0.9741148634484877,3.131,7.507,5.335,4.3759999999999994,1.7866378107122514,0.3348899364034211,0.1587228774129525,0.27341455795064046,0,0,1,2,
1276,12.953,0.92827,1.04,4.324,0.041,[ 7.70974541 13.26071518 22.7902174 ],[0.809 1.35  2.391],[-0.085 -0.08  -0.127],[0.092 0.125 0.174],[181.  99.  58.],[ 8.1 17.6 47.6],[ 0.  14.7 40.1],[5035.9 3294.7 2501.4],3,7.70974541,22.7902174,14.586892663333336,15.08047199,0.47070843092995573,0.42693018701041746,0.7193102400432376,1.7603665296752995e-06,0.00039764404486042224,0.00017269462696007694,1.1706659284147634,0.809,2.391,1.5166666666666668,1.5819999999999999,0.6565131800318676,0.43286583298804454,0.19675211763971054,0.34769230769230763,1,1,1,0,
1278,15.204,0.90649,0.86,4.337,-0.19,[ 9.22083801 13.64007155 24.80566736 44.34723441],[1.34  1.444 2.837 3.196],[-0.111 -0.098 -0.159 -0.176],[0.122 0.127 0.206 0.229],[146.  99.  52.  32.],[13.2 13.3 39.4 40.5],[11.3 12.  32.7 31.9],[5436.1 3896.2 2504.2 1750.6],4,9.22083801,44.34723441,23.0034528325,35.1263964,0.6820961489804912,0.5898548836708778,0.6952133648010786,0.05435521119253943,0.06672155992562251,0.04068623467158569,0.5775199996241822,1.34,3.196,2.20425,1.856,0.8229290294430013,0.37333742971214756,0.1721272292906891,0.2631658538429549,0,2,2,0,
1306,15.587,2.04341,0.83,4.464,-0.241,[ 1.79631631  3.46807214  5.91427708 29.22129979],[1.241 1.352 1.368 1.697],[-0.11  -0.142 -0.142 -0.156],[0.179 0.22  0.185 0.253],[751. 391. 216.  44.],[22.1 20.6 17.4 14.6],[17.9 14.9 12.   9. ],[12547.   7607.9  5375.8  1525. ],4,1.79631631,29.22129979,10.09999133,27.42498348,1.2113167166683898,1.1026152436923777,1.8589381977632142,0.40057389420367984,0.3772328975377178,0.2128160121003077,0.7459996545626542,1.241,1.697,1.4145,0.45599999999999996,0.17027698024101787,0.12037962547968742,0.05019756466827437,0.08153646753858841,0,4,0,0,
1332,15.454,1.50837,0.88,4.439,0.027,[ 6.09748969 19.30578896 56.63841999],[1.533 2.783 2.537],[-0.107 -0.148 -0.169],[0.167 0.175 0.237],[182.  61.  21.],[17.4 36.3 20.9],[13.9 30.3 17.1],[4406.9 2089.4  926.3],3,6.09748969,56.63841999,27.347232880000004,50.5409303,0.9679600549276017,0.7826171906996098,2.0499697985264405,0.003822983686304527,0.038104182653998,0.01655945832965197,1.4167675699517057,1.533,2.783,2.284333333333333,1.25,0.5406818740154776,0.2366913208881414,0.11464982428271547,0.18240186779512624,0,1,2,0,
1336,14.82,1.61683,1.02,4.433,0.095,[ 4.45817348 10.21868514 15.57355475 40.1011493 ],[1.336 2.064 2.112 2.31 ],[-0.082 -0.102 -0.122 -0.161],[0.106 0.143 0.159 0.19 ],[221. 107.  72.  27.],[14.3 26.6 24.7 19. ],[11.4 22.1 18.6 14.2],[5915.5 3436.8 2882.3  906. ],4,4.45817348,40.1011493,17.5878906675,35.642975820000004,0.9539998556038096,0.7720873103713641,1.1303675157081523,0.15533314583121682,0.16443552606962722,0.09822594480605122,0.6828424793445288,1.336,2.31,1.9555000000000002,0.974,0.36936262669631315,0.1888839819464654,0.0925705681276311,0.12656609562771667,0,1,3,0,
1338,14.609,1.41325,0.87,4.371,-0.157,[ 3.22296839 21.01182965 42.03714532],[1.491 1.235 1.586],[-0.079 -0.104 -0.093],[0.103 0.135 0.125],[406.  59.  32.],[31.3 10.2 14.7],[26.3  7.7 12.1],[10386.1  1796.2  1196. ],3,3.22296839,42.03714532,22.090647786666665,38.81417693,1.1153771699746713,0.7181397747087724,3.260022393114321,0.5820944693913588,0.5303682363010958,0.26635756395245813,0.2727306522310411,1.235,1.586,1.4373333333333334,0.351,0.14823479873348078,0.10313181730065916,0.04626808807643157,0.08140074211502782,0,3,0,0,
1353,14.449,1.66018,0.91,4.472,-0.004,[ 34.54399807  66.01646112 125.8654422 ],[ 2.102  2.452 11.038],[-0.094 -0.127 -0.264],[0.136 0.178 0.343],[39.  3. 10.],[ 23.2  24.4 562.1],[ 18.7   8.5 167.6],[1168.  538.  752.],3,34.54399807,125.8654422,75.47530046333334,91.32144413,0.5615339052200166,0.5018466551162192,0.9088300144336297,1.090185276017017e-05,0.0011805037025598428,0.0005126865713555545,0.3009676124203027,2.102,11.038,5.197333333333334,8.936,4.132446033794298,0.795108908503264,0.35024359585300807,0.573114417650077,0,0,2,1,
1358,15.505,2.69987,0.74,4.582,0.052,[2.34585905 3.64833292 5.64492487 8.74287505],[1.272 1.374 2.642 1.98 ],[-0.088 -0.078 -0.099 -0.109],[0.117 0.117 0.26  0.204],[469. 292. 200. 122.],[19.5 19.9 63.9 30.7],[14.6 15.5 51.4 25.1],[7194.8 5264.3 4014.7 2862.1],4,2.34585905,8.74287505,5.0954979725000005,6.397016000000001,0.5713523574998036,0.47324769764193314,0.5504289125126457,4.435246191143951e-05,0.0017115941186458675,0.0009650521211229021,0.5494918904190338,1.272,2.642,1.8170000000000002,1.3699999999999999,0.5478293529923346,0.3015021205241247,0.1289747105213348,0.21629058888277372,0,2,2,0,
1360,15.596,2.94387,0.76,4.592,-0.097,[ 0.76401565 14.58931266 36.77055611],[0.791 1.993 2.535],[-0.069 -0.115 -0.137],[0.075 0.138 0.258],[1624.   94.   37.],[13.2 29.3 40.8],[11.5 25.4 32.5],[18212.4  1979.1  1365.9],3,0.76401565,36.77055611,17.37462814,36.006540460000004,1.682397943395005,0.8535989124488417,9.80797199989517,0.7082838596125796,0.7668039684071059,0.4800409490056293,0.5962952911000338,0.791,2.535,1.7730000000000004,1.7440000000000002,0.7287816316748569,0.4110443495064054,0.2232800087800962,0.3278811806730589,1,0,2,0,
1364,15.52,0.50894,0.98,4.14,0.03,[ 2.58083692  3.71548205  7.0556802  11.97890111 20.83424102],[1.336 1.479 2.157 2.151 2.31 ],[-0.11  -0.096 -0.136 -0.143 -0.166],[0.143 0.139 0.177 0.251 0.216],[473. 329. 166. 101.  54.],[17.5 19.6 32.1 27.8 26.2],[13.4 14.9 26.1 22.1 19.9],[8871.3 6927.8 4394.  3163.8 2161.9],5,2.58083692,20.83424102,9.233028260000001,18.2534041,0.9070171211094533,0.7209749935171316,0.6939121642371985,0.04320911954053059,0.06983510807641684,0.043547198048113224,0.8796038581687446,1.336,2.31,1.8866,0.974,0.39789174407117317,0.2109041365796529,0.09797687286334042,0.13919219760415563,0,2,3,0,
1413,15.507,0.81575,0.99,4.28,0.027,[12.64500199 21.52618726 33.88433254],[3.257 3.165 3.422],[-0.205 -0.212 -0.252],[0.261 0.251 0.302],[109.  64.  37.],[32.7 23.4 17.2],[22.8 16.6 12.9],[8110.  4455.1 2035.9],3,12.64500199,33.88433254,22.68517393,21.239330550000002,0.4280800332180652,0.38393194157382043,0.6382228376837686,0.020550924776878164,0.03914280760267865,0.017011454083099592,1.0229015633799607,3.165,3.422,3.281333333333334,0.2570000000000001,0.10632131593533928,0.03240186385676735,0.014006270999121677,0.026107273466070714,0,0,3,0,
1422,15.921,9.856,0.39,4.866,-0.08,[ 5.84163696 10.86440372 19.8503022  34.14210338 63.33550636],[1.447 1.075 1.58  1.109 1.231],[-0.245 -0.198 -0.265 -0.218 -0.226],[0.188 0.182 0.221 0.163 0.191],[168.  94.  53.  33.  16.],[41.1 16.8 34.4 13.3 13. ],[33.2 12.4 25.1 10.5  9.1],[3087.7 1696.8 1120.8  790.6  496.4],5,5.84163696,63.33550636,26.806790523999997,57.493869399999994,1.0351126836398707,0.7699895854639298,0.815488002992945,0.003356903250078165,0.020540330327155968,0.013747518374931312,0.697894308978571,1.075,1.58,1.2884,0.5050000000000001,0.19555214138433774,0.15177906037281724,0.06513049150098894,0.10462589257994415,0,5,0,0,
1426,14.232,1.95514,0.93,4.476,-0.1,[ 38.86857676  74.92841333 150.0216791 ],[ 2.782  6.192 18.3  ],[-0.1   -0.2   -8.934],[ 0.109  0.218 49.137],[35. 15. 10.],[ 73.4 161.5 106.2],[ 55.3 135.4  92.4],[1677.  640.  368.],3,38.86857676,150.0216791,87.93955639666667,111.15310234,0.5865553834630233,0.5265131735464887,0.9649688206172675,0.002573135669326345,0.01894753317588368,0.008230163412214407,0.12012959778434101,2.782,18.3,9.091333333333333,15.518,6.658662595112892,0.7324187059228084,0.3580521111612599,0.5689667815501944,0,0,1,2,
1430,15.415,3.26809,0.67,4.623,-0.163,[10.47547226 22.92873069 77.4743516 ],[2.113 1.958 2.536],[-0.091 -0.116 -0.124],[0.151 0.194 0.186],[130.  57.  16.],[40.3 21.3 27.5],[32.2 16.8 21.9],[2692.5 1054.7  507.8],3,10.47547226,77.4743516,36.95951818333334,66.99887934,0.8689843390790271,0.7872378035642372,1.7838609185544962,0.14869186095402212,0.2137532414251989,0.09483109910735091,0.8687633125942582,1.958,2.536,2.2023333333333333,0.5780000000000001,0.24427625527031666,0.11091702222051612,0.047205710473754846,0.08748297260481308,0,0,3,0,
1432,15.017,1.53928,1.0,4.352,0.113,[ 2.92722182  6.88597657 15.05495546 38.28607433],[1.272 2.016 1.572 1.778],[-0.087 -0.13  -0.103 -0.126],[0.121 0.222 0.122 0.149],[455. 197.  89.  33.],[18.  34.5 16.6 15. ],[14.1 29.  14.5 11.1],[10368.9  6141.4  3533.7  1890.7],4,2.92722182,38.28607433,15.788557045,35.35885251,1.1165852043680462,0.8680558152032821,1.3606006819595429,0.008938104637317415,0.050377969936671985,0.02681759805183012,0.7695766659338741,1.272,2.016,1.6595,0.744,0.2733802297167811,0.16473650480071172,0.07404584889337334,0.12242643366475844,0,3,1,0,
1436,14.271,1.71648,1.02,4.428,0.174,[ 2.50855472  5.41907617 13.75124199],[1.382 1.447 1.772],[-0.062 -0.08  -0.088],[0.087 0.096 0.114],[410. 189.  77.],[26.7 20.2 24.6],[22.  15.1 20.4],[8198.  4122.3 2323.4],3,2.50855472,13.75124199,7.22629096,11.242687270000001,0.7389183458272383,0.6593124174984258,1.3489002079583043,0.029081672253003402,0.0803192204969018,0.03498573539986392,0.7315918338840651,1.382,1.772,1.5336666666666667,0.3900000000000001,0.1706035039369226,0.11123897235617644,0.04697056414750469,0.08476418169963053,0,3,0,0,
1475,15.937,3.19712,0.67,4.618,-0.078,[1.6093192  4.72943361 9.51219279],[1.761 1.348 2.223],[-0.089 -0.098 -0.108],[0.156 0.152 0.204],[753. 244. 129.],[35.1 14.6 31.9],[29.2 10.9 24. ],[11217.1  5167.9  2960.7],3,1.6093192,9.51219279,5.283648533333333,7.9028735900000004,0.7716384511683632,0.6151143510396255,1.4750271712319654,0.14401235704006396,0.18737245457887886,0.08271260700442093,0.7430415286369998,1.348,2.223,1.7773333333333332,0.8749999999999998,0.3574039109404869,0.20108997239712317,0.08921353047693863,0.1641035258814703,0,2,1,0,
1499,14.815,2.31758,0.8,4.551,-0.035,[ 0.84059639  6.20922062 14.16399045],[0.583 0.833 2.201],[-0.046 -0.058 -0.083],[0.06  0.076 0.116],[1502.  206.   89.],[11.5 12.1 71.5],[ 8.4 11.  58.5],[21379.2  4928.   3184.5],3,0.84059639,14.16399045,7.071269153333333,13.32339406,1.2265981046998913,0.7740197602626686,3.833903481240217,0.49305076513874463,0.5280993672883588,0.26484454659759316,0.5640150556380683,0.583,2.201,1.2056666666666667,1.618,0.7111686782254186,0.5898551381466011,0.25409325219971846,0.44733204312966546,2,0,1,0,
1557,15.59,0.89104,1.12,4.323,-0.026,[1.49914177 3.29570206 5.31595232 9.65348279],[1.038 2.672 2.013 2.302],[-0.063 -0.12  -0.111 -0.097],[0.088 0.251 0.141 0.155],[680. 326. 199. 108.],[ 22.2 114.6  37.7  63.1],[ 20.6 119.2  34.   57.3],[9841.3 5409.9 2260.9 2670.5],4,1.49914177,9.65348279,4.941069734999999,8.15434102,0.8088413217618365,0.6147108711962818,0.8757780080533283,0.07154067704814544,0.10402743187670584,0.05551358503643432,0.7597864773609363,1.038,2.672,2.00625,1.6340000000000001,0.6058557480952046,0.3019841735053979,0.15887116472306365,0.2156178608515057,0,1,3,0,
1563,15.812,2.4567,0.84,4.544,0.086,[ 3.20541109  5.48712478  8.29085153 16.73878229],[1.641 2.789 2.439 2.418],[-0.127 -0.161 -0.145 -0.149],[0.166 0.304 0.218 0.198],[349. 200. 139.  62.],[20.6 51.9 34.7 20.4],[15.5 40.3 27.  13.8],[6908.3 5277.4 3029.5 1423.6],4,3.20541109,16.73878229,8.4305424225,13.5333712,0.7178401256717067,0.6077627689022584,0.747247526151339,0.07848357718772758,0.0969107966439021,0.051642447779434504,0.4663373955807157,1.641,2.789,2.3217499999999998,1.1480000000000001,0.41974836211711425,0.18078964665322034,0.08634666874789136,0.12436739528372999,0,1,3,0,
1567,15.36,0.9694,1.07,4.341,-0.021,[ 4.6461998   7.24020008 17.32677828 44.84125679],[1.611 2.236 2.153 2.467],[-0.105 -0.137 -0.127 -0.152],[0.146 0.162 0.19  0.212],[238. 159.  67.  20.],[28.2 48.2 34.8 28.9],[21.9 38.2 27.  22.3],[4298.7 3994.8 2410.9 1083.6],4,4.6461998,44.84125679,18.5136087375,40.195056990000005,0.9845798945164826,0.8599770243201198,1.1798051251439328,0.14389818092680992,0.15745574162175022,0.09737941546630077,0.8613283917265692,1.611,2.467,2.11675,0.8560000000000001,0.3138442089636194,0.1482670173443342,0.06910666261575574,0.10436596984370694,0,1,3,0,
1574,15.952,1.74986,0.89,4.486,-0.027,[  5.83391524   8.97721049 114.7366498  191.2388431 ],[ 1.649  1.403 10.234  4.648],[-0.087 -0.109 -0.325 -0.198],[0.13  0.134 0.355 0.543],[187. 119.  10.   4.],[ 17.6  10.3 230.6  36.8],[  9.3   7.4 196.2  27.2],[7114.    0. 1016.  511.],4,5.83391524,191.2388431,80.1966546575,185.40492786,1.515615992727745,0.9683917019641931,4.328813398660848,0.8578131360251677,0.7032261699728102,0.4796288999737264,0.7286787527309415,1.403,10.234,4.483499999999999,8.831,3.5573579029948617,0.7934332336332914,0.37815219126992694,0.5481580610386231,0,2,0,2,
1589,14.764,0.88822,1.02,4.455,-0.106,[ 4.22453347  8.72588834 12.88282392 27.43452289 44.55132164],[4.187 7.013 7.119 7.068 6.047],[-2.315 -3.873 -3.954 -3.907 -3.328],[3.762 6.024 7.907 6.511 5.825],[318. 147. 107.  50.  32.],[16.7 37.7 33.6 25.3 16.7],[13.4 27.9 25.3 19.3 13.4],[8630.1 5627.5 4339.4 2157.3 1546.6],5,4.22453347,44.55132164,19.563818052,40.32678817,1.0230818368781076,0.7525209608443123,0.8238438542646824,0.08116982424029513,0.10970726858589915,0.06785485542242232,0.5043865221426841,4.187,7.119,6.2868,2.9319999999999995,1.1222175190220474,0.17850377282910976,0.0885471865149268,0.10951517465165106,0,0,0,5,
1590,15.674,2.78377,0.75,4.594,-0.073,[ 2.35575084  4.74670612 12.89015147],[1.252 1.199 1.82 ],[-0.164 -0.153 -0.188],[0.219 0.248 0.375],[413. 217.  83.],[17.  12.5 23.6],[13.4  9.6 18.7],[6897.7 4017.8 2453.6],3,2.35575084,12.89015147,6.664202809999999,10.53440063,0.73812866605629,0.6766485629924331,1.3652716345790439,0.09854507808588607,0.148113048515381,0.06498010931580467,0.6477559345149897,1.199,1.82,1.4236666666666666,0.621,0.2810840127474742,0.19743667484018323,0.08176110461768835,0.14539920393350503,0,3,0,0,
1598,14.279,2.04952,0.85,4.517,-0.113,[13.93065877 56.47574045 92.87480581],[1.15  2.767 2.136],[-0.077 -0.083 -0.118],[0.099 0.413 0.26 ],[93. 24. 16.],[14.9 70.  37.9],[12.7 57.  30.3],[1916.7 1174.   791.5],3,13.93065877,92.87480581,54.42706834333333,78.94414703999999,0.8239262643550072,0.5927446460541832,1.8492844906190677,0.6138577851698345,0.42283475561347944,0.20054163979698394,1.1637925692099524,1.15,2.767,2.0176666666666665,1.617,0.6654193331192662,0.3297964644569302,0.1623118816345841,0.26714026102758964,0,1,2,0,
1608,13.797,0.96504,0.99,4.307,-0.017,[  9.17614002  19.73836806 232.0486005 ],[1.655 1.488 1.995],[-0.074 -0.079 -0.12 ],[0.096 0.111 0.156],[142.  68.   5.],[34.3 20.3 15.2],[29.1 15.6 12.5],[5224.7 2784.1  506.5],3,9.17614002,232.0486005,86.98770286,222.87246048,1.4029189216012328,1.1802143948743904,5.953636827149717,0.7142113552214475,0.6906577739963712,0.3947541053471444,0.33630016338694935,1.488,1.995,1.7126666666666666,0.5070000000000001,0.21096023848636083,0.12317647245213752,0.052733656669092605,0.09867652783184121,0,2,1,0,
1613,11.413,0.5233,0.95,4.143,-0.18,[15.86619279 20.60559108 94.09228694],[0.814 0.562 0.631],[-0.075 -0.068 -0.078],[0.188 0.117 0.121],[70. 51. 10.],[28.4 11.1 10.6],[22.   8.1  9. ],[2542.8 1656.5  800.2],3,15.86619279,94.09228694,43.521356936666656,78.22609415,0.7730812972211207,0.8228455472214137,1.9325289395096479,0.9817591050612644,0.5571363416939873,0.2847054785574963,0.9421829395514048,0.562,0.814,0.6689999999999999,0.2519999999999999,0.10632967600815865,0.15893823020651518,0.06741090324473989,0.12556053811659187,3,0,0,0,
1627,15.767,0.314,1.29,4.04,0.16,[ 3.80674591  5.93917354 10.29672509],[2.883 3.937 6.031],[-0.767 -1.026 -1.44 ],[0.493 0.684 1.132],[300. 192. 110.],[10.4 15.9 31.3],[ 8.8 12.8 25.8],[4505.7 3712.3 2657.1],3,3.80674591,10.29672509,6.680881513333333,6.489979180000001,0.43214522796468224,0.40427787987855607,0.6469336741407965,0.03642836130696044,0.05268150557793421,0.022908438991862096,0.8666866937927991,2.883,6.031,4.283666666666666,3.1479999999999997,1.3083346496808663,0.3054240097301844,0.13290523867322956,0.2449614815967629,0,0,2,1,
1628,12.949,0.41724,1.31,4.379,0.135,[ 1.77245342 19.74737352 37.83931904],[1.506 3.685 2.572],[-0.077 -0.2   -0.124],[0.093 0.364 0.165],[757.  65.  38.],[22.3 47.1 23.7],[21.7 41.2 11.8],[16431.2  2036.9  1928.8],3,1.77245342,37.83931904,19.786381993333332,36.06686562,1.329368481430419,0.7441614173164746,5.528717431733914,0.8068310788169846,0.706501356121889,0.4106803849690851,0.28516178192708436,1.506,3.685,2.587666666666667,2.1790000000000003,0.8896420004074048,0.3438008503442244,0.16211348376748322,0.280690454721113,0,1,2,0,
1647,14.167,0.51463,1.11,4.19,0.251,[ 6.3302697  14.97032924 32.27526962],[1.316 2.601 2.326],[-0.171 -0.263 -0.225],[0.188 0.29  0.324],[159.  70.  32.],[ 9.4 28.9 17.9],[ 8.9 23.4 11.4],[5215.3 3505.2 2182.9],3,6.3302697,32.27526962,17.858622853333333,25.944999920000004,0.7074476654977387,0.6040277902518485,1.260414690563142,0.010517343060047214,0.04621518028427693,0.02009067110469282,0.6033675587443553,1.316,2.601,2.081,1.285,0.552464176817526,0.2654801426321605,0.13080192769026117,0.20583053019381706,0,1,2,0,
1681,13.747,0.00783,1.16,2.956,-0.067,[ 1.99281385  3.53108051  6.93904714 21.91417008],[0.742 0.727 1.046 1.045],[-0.12  -0.113 -0.164 -0.172],[0.098 0.123 0.137 0.143],[671. 386. 195.  62.],[16.5 11.6 22.9 11.9],[12.9  7.6 18.4  8. ],[9004.5 6355.8 4897.8 1128.9],4,1.99281385,21.91417008,8.594277895000001,19.92135623,1.0412582950940028,0.9187275303582234,1.2983786894929785,0.16382385584501186,0.20103854911302854,0.11020833005210592,0.7949900533470947,0.727,1.046,0.8899999999999999,0.31900000000000006,0.15559080949721932,0.17482113426653859,0.07703736033484634,0.11797752808988766,2,2,0,0,
1781,15.596,0.4657,0.89,4.102,0.062,[ 3.00515626  7.8344328  58.01985749],[1.906 3.266 3.539],[-0.065 -0.132 -0.196],[0.129 0.18  0.43 ],[358. 136.  17.],[115.1 246.6  66. ],[134.8 238.2  46.6],[6112.7 3296.9  353. ],3,3.00515626,58.01985749,22.95314885,55.01470123,1.285709598677006,1.083692861537787,4.0063738405612295,0.36937054760996263,0.47926445396233924,0.23368930126309945,0.8007464327308638,1.906,3.539,2.9036666666666666,1.6330000000000002,0.714206474969871,0.2459671019296996,0.12030138428590807,0.1874641258179314,0,0,3,0,
1805,13.474,0.79155,1.07,4.287,-0.054,[ 4.36273707  6.94135846 31.78199464],[1.548 2.422 2.002],[-0.073 -0.1   -0.089],[0.109 0.12  0.128],[289. 178.  42.],[25.6 43.1 21.6],[39.2 80.6 27.7],[5547.8 3413.8 1449.5],3,4.36273707,31.78199464,14.362030056666667,27.41925757,0.862422110018064,0.8607890085090691,2.0848488856211147,0.7268820269484121,0.4842353913815737,0.23674598484190176,0.8813223052596263,1.548,2.422,1.9906666666666666,0.8740000000000001,0.3568989897560498,0.1792861636416861,0.07998255373017377,0.14634963161419964,0,1,2,0,
1831,14.122,2.1688,0.9,4.487,0.167,[ 4.38535684 13.97940951 34.20593543 51.80987798],[1.279 1.684 1.27  2.71 ],[-0.067 -0.095 -0.079 -0.106],[0.1   0.133 0.103 0.159],[234.  76.  27.  17.],[31.6 19.7 15.5 61.3],[21.8 11.7 10.4 46.6],[5513.  919. 1214.  934.],4,4.38535684,51.80987798,26.095144939999997,47.42452114,1.0724076314300617,0.7027385370553594,1.3830910044082163,0.2251266861506876,0.23402400087536834,0.13519873106988992,0.822864994960368,1.27,2.71,1.7357500000000001,1.44,0.5868101801264187,0.33807298293326726,0.13565147686362578,0.22684718421431652,0,3,1,0,
1832,15.009,2.25684,0.91,4.535,0.019,[ 4.54442859 12.76218266 38.71471336],[2.406 2.065 2.132],[-0.12  -0.128 -0.15 ],[0.152 0.167 0.18 ],[286.  98.  32.],[42.5 17.4 16.2],[45.  20.  18.3],[5082.2 1129.3 1052.6],3,4.54442859,38.71471336,18.67377487,34.170284769999995,0.9303967647178658,0.7798525031236002,1.9209317960390468,0.004236203080116544,0.038555417783393914,0.016755823724090835,1.408124551846288,2.065,2.406,2.201,0.3410000000000002,0.14751497099164776,0.06702179508934474,0.028603247496011498,0.05164319248826294,0,0,3,0,
1833,14.394,1.37737,1.02,4.435,-0.064,[3.69298793 5.70939527 7.68434094],[1.845 1.624 2.26 ],[-0.076 -0.092 -0.088],[0.118 0.129 0.165],[287. 177. 132.],[33.9 20.2 28.5],[49.3 29.5 44.4],[4815.3 2935.  2028.3],3,3.69298793,7.68434094,5.695574713333333,3.99135301,0.3182287372360936,0.28609796729006615,0.44596063112387174,0.11395035267217757,0.0691921315362331,0.03011588935704647,0.41642734513086477,1.624,2.26,1.9096666666666666,0.6359999999999997,0.2636415917280292,0.13805634058022126,0.05923692949082278,0.11101413859312266,0,2,1,0,
1835,13.259,4.859,0.54,4.709,-0.72,[2.24828597 4.58034978 6.76690755],[1.749 1.896 1.709],[-0.085 -0.088 -0.082],[0.151 0.146 0.128],[599. 296. 199.],[59.5 49.8 29.7],[44.2 36.  22.3],[9423.7 5476.4 2953.6],3,2.24828597,6.76690755,4.531847766666666,4.51862158,0.4785386928048325,0.40712716108951297,0.7573204422564503,0.2607575162038756,0.15930079294373706,0.07000063197421794,0.1960512154943011,1.709,1.896,1.7846666666666666,0.18699999999999983,0.08040038695318705,0.04505064640634313,0.01933541009462101,0.03492715726559578,0,3,0,0,
1843,15.943,2.29141,0.77,4.541,0.106,[0.17689174 4.19450203 6.35581289],[0.684 1.387 0.728],[-0.041 -0.063 -0.064],[0.072 0.08  0.083],[5817.  234.  152.],[32.9 45.   9.2],[ 0.  40.   9.9],[22673.8  4167.4  2348.3],3,0.17689174,6.35581289,3.5757355533333333,6.17892115,1.5554635495409659,0.7159919826610536,11.613763622077865,0.9984848763864869,0.8798715132490965,0.6790426074627084,0.15496168497875998,0.684,1.387,0.9330000000000002,0.703,0.3215286405076019,0.34461804984737604,0.14075877874623444,0.2511611289746338,2,1,0,0,
