KOI,kepmag,rhostar,mstar,logg,[M/H],TTVperiod,radius,radius_em,radius_ep,nTT,SNR,MES,chisqwttv,n,minper,maxper,meanper,perrange,lograngep,normstdp,meandpp,gapc,gini,qdisp,meanzeta,minrad,maxrad,meanrad,radrange,stdr,normstdr,qdispr,gini_r,subearth,supearth,subnep,nepplus,Unnamed: 38,N_first,N_second,deltas,min_abs_delta,med_abs_delta,res_summary
41,11.197,0.43884,1.1,4.103,0.098,[ 6.88707653 12.81590514 35.333574  ],[1.27  2.269 1.528],[-0.054 -0.068 -0.064],[0.081 0.128 0.106],[198. 101.  39.],[ 38.2 106.7  28.8],[27.5 68.6 18. ],[6359.2 5592.3 1934.7],3,6.88707653,35.333574,18.345518556666665,28.44649747,0.710152659710835,0.6679449216830274,1.3089362647074716,0.1810066782345304,0.1940605207987438,0.0857679763583389,0.8887144900456984,1.27,2.269,1.689,0.999,0.4234312222781877,0.2506993619172218,0.1059278700330484,0.1971580817051509,0,2,1,0,,0,0,[-0.06956855 -0.08099679],0.06956855465638334,0.07528267087357338,[0. 0.]
70,12.498,1.91702,0.94,4.452,0.103,[ 3.6961217   6.09854476 10.85409146 19.57772139 77.6113425 ],[1.71  0.807 2.815 0.868 2.503],[-0.049 -0.038 -0.084 -0.044 -0.088],[0.073 0.057 0.099 0.057 0.124],[360. 219. 119.  66.  15.],[130.   24.8 252.8  17.2 100.5],[108.2  16.5 203.2  12.2  75.4],[7801.5 5525.4 4041.4 2093.1  936.3],5,3.6961217,77.6113425,23.567564362,73.9152208,1.3221789332701106,1.169489130689718,1.2994388031733417,0.2441347624463861,0.252481351297329,0.1582929132134221,0.994108439235132,0.807,2.815,1.7406,2.008,0.8209220669466742,0.4716316597418558,0.2329329161318054,0.3246581638515454,2,1,2,0,,0,1,[-0.0100091   0.06787031  0.08223087  0.3214228 ],0.010009097914714271,0.07505058894032113,[1.66666667 0.         0.         0.        ]
82,11.492,2.84227,0.8,4.571,0.102,[ 5.28689179  7.07134469 10.31172605 16.14567465 22.4100071  27.45362377],[0.461 0.575 1.177 2.175 0.601 0.833],[-0.029 -0.031 -0.038 -0.072 -0.042 -0.037],[0.037 0.05  0.08  0.101 0.056 0.058],[254. 180. 120.  82.  59.  50.],[ 15.8  22.4  81.6 242.7  11.9  27.5],[ 13.9  19.8  65.3 210.3   8.5  21.4],[5492.5 4730.1 3622.  2802.5 1138.3 1425.7],6,5.28689179,27.45362377,14.779878008333332,22.16673198,0.7153992561983636,0.5456361604849318,0.3949146132586423,0.0563176110441381,0.0575026398001485,0.0357965197213005,0.790686444840265,0.461,2.175,0.9703333333333334,1.7139999999999995,0.5866443177561301,0.6045801969317727,0.2358318086509857,0.3644108553761593,4,1,1,0,,2,1,[ 0.00314301 -0.02783921  0.04383913 -0.0085798  -0.01995127],0.0031430050320739866,0.019951269180990217,[1.33333333 0.         0.         1.4        1.2       ]
85,11.018,0.58657,1.25,4.219,0.122,[2.15490986 5.8599363  8.13120523],[1.46  2.619 1.539],[-0.045 -0.075 -0.056],[0.067 0.075 0.088],[625. 230. 164.],[ 83.  186.4  55.3],[ 61.7 149.3  41.2],[15560.3  7729.6  5213.2],3,2.15490986,8.13120523,5.382017130000001,5.976295370000001,0.5767258143948264,0.4576546763910685,1.0534672473785285,0.6764413932494248,0.3242683711506174,0.1480792912990247,1.2575318337365782,1.46,2.619,1.8726666666666667,1.1590000000000005,0.5287219391030498,0.282336386135484,0.1157169461390067,0.2063011747953008,0,2,1,0,,0,1,[-0.09355276 -0.00886231],0.008862308671463426,0.05120753318621413,[0.  1.4]
94,12.205,0.66796,1.18,4.243,0.064,[ 3.74315826 10.42367242 22.34295404 54.32005919],[ 1.596  3.859 10.242  6.105],[-0.058 -0.106 -0.231 -0.157],[0.082 0.106 0.294 0.157],[170.  60.  30.  12.],[  49.7  204.4 1120.6  291.3],[ 31.5 136.5 703.  162.1],[5480. 2655. 1650.  856.],4,3.74315826,54.32005919,22.7074609775,50.57690093,1.1617220451144086,0.855644896130553,1.4531342492370771,0.0246524472935361,0.0871326994926329,0.0464797356644784,0.86645100597416,1.596,10.242,5.4505,8.646,3.1928390579545347,0.5857882869378103,0.3100326417838373,0.4309084793444027,0,1,1,2,,0,0,[-0.0717578   0.07174099 -0.18960195],0.07174099202937145,0.07175779595989251,[0. 0. 0.]
111,12.596,1.02446,0.82,4.385,-0.409,[11.42754491 23.66832881 51.75535987],[2.375 2.265 2.63 ],[-0.07  -0.079 -0.081],[0.06  0.079 0.113],[117.  54.  25.],[165.5 112.8 116.9],[148.1  99.4  99.9],[4665. 2307. 1478.],3,11.42754491,51.75535987,28.950411196666664,40.32781496,0.6560023959747794,0.5831388699518943,1.12892871043107,0.0042180007572736,0.0271328515951203,0.0117876255387589,0.3356379568350805,2.265,2.63,2.4233333333333333,0.3649999999999997,0.1528797639395816,0.0630865600851093,0.0270860138418769,0.0502063273727647,0,0,3,0,,0,0,[0.0355824  0.09334631],0.035582401837176425,0.06446435521553495,[0. 0.]
115,12.791,1.29936,0.99,4.394,-0.081,[3.43589876 5.41220432 7.1259213 ],[0.517 2.522 1.431],[-0.051 -0.083 -0.053],[0.051 0.113 0.077],[373. 246. 179.],[  8.7 166.7  47.1],[  7.4 163.5  39.8],[10834.2  6308.   4640.2],3,3.43589876,7.1259213,5.324674793333333,3.69002254,0.3168006629087598,0.2831565036123402,0.4459162800701236,0.1888290986120956,0.0894082937591217,0.0389724815677889,0.6294309369810919,0.517,2.522,1.49,2.005,0.8196003090938085,0.5500673215394688,0.2965733049576836,0.4485458612975391,1,1,1,0,,1,0,[ 0.05012879 -0.01252047],0.01252047058711192,0.03132463115679912,[0.         1.33333333]
116,12.882,1.23112,0.96,4.372,-0.08,[ 6.16489698 13.57077256 23.98008894 43.84443349],[0.795 2.384 1.078 2.622],[-0.057 -0.088 -0.06  -0.107],[0.062 0.103 0.072 0.225],[208. 102.  55.  31.],[14.4 88.4 17.1 83.7],[11.6 76.8 10.9 65.6],[6246.6 2840.4 2653.5 1297.6],4,6.16489698,43.84443349,21.8900479925,37.67953651,0.8519886393596967,0.6472045874615153,0.932235045689656,0.0372964816538,0.0749146616615569,0.0419841855292623,0.6784734250572174,0.795,2.622,1.71975,1.827,0.7940857557594141,0.4617448790576619,0.2275448624942875,0.3288753210253428,1,1,2,0,,0,0,[ 0.10064877  0.0602236  -0.08581587],0.06022360189050291,0.08581586999735291,[0. 0. 0.]
117,12.487,0.56932,1.22,4.12,0.302,[ 3.18002806  4.90143997  7.95826316 14.74916437],[1.585 1.712 1.019 2.996],[-0.062 -0.065 -0.055 -0.101],[0.093 0.115 0.072 0.156],[342. 219. 133.  69.],[ 50.4  50.6  14.7 107.4],[35.  33.2 10.2 66.2],[8154.8 5300.5 3638.1 3656.7],4,3.18002806,14.74916437,7.69722389,11.56913631,0.6663364634451228,0.5737694072955095,0.6727641326585272,0.0393550703567255,0.0621714986515869,0.0337254147364968,0.7211213842664236,1.019,2.996,1.828,1.977,0.7230508280888696,0.3955420284950052,0.1696334018203569,0.2761670313639679,0,3,1,0,,1,0,[ 0.02754648 -0.02580508 -0.07334276],0.025805084786134858,0.027546482299488417,[1.5 0.  0. ]
137,13.96,0.5075,1.33,4.184,-0.173,[ 3.5047162   7.64156004 14.85892272],[1.589 4.212 5.077],[-0.06  -0.101 -0.127],[0.078 0.132 0.162],[387. 180.  93.],[ 67.5 437.5 456.8],[ 50.8 366.3 399.4],[6353. 5153. 2870.],3,3.5047162,14.85892272,8.668399653333333,11.354206520000002,0.6273344679429678,0.541260032220248,1.0624264892952917,0.0204478005627206,0.0571842775439967,0.0248721111836032,0.317368340077903,1.589,5.077,3.626,3.488,1.4830336026761723,0.4089998904236548,0.226556078242323,0.320647177790035,0,1,0,2,,0,0,[ 0.09018243 -0.02775594],0.027755939741330615,0.058969184388976414,[0. 0.]
148,13.04,2.15706,0.92,4.473,0.242,[ 4.77800429  9.67394317 42.89631119],[1.795 2.537 1.943],[-0.063 -0.079 -0.069],[0.074 0.094 0.104],[285. 141.  33.],[115.1 178.   66.8],[ 83.9 134.1  44.1],[6756. 4068. 1530.],3,4.77800429,42.89631119,19.116086216666663,38.1183069,0.9531734118749032,0.8858264277868035,2.229447215551504,0.3778847080302913,0.373055919910118,0.1733121525409816,0.4729138424518737,1.795,2.537,2.091666666666667,0.742,0.3206424107250248,0.1532951764422429,0.0644594807081897,0.1182470119521912,0,1,2,0,,1,0,[0.01234141 0.47807054],0.012341406876384298,0.24520597299656544,[2. 0.]
152,13.914,0.8272,1.24,4.305,0.057,[13.48455808 27.40222239 52.0908098  81.0636284 ],[3.399 3.64  7.102 2.908],[-0.121 -0.126 -0.208 -0.15 ],[0.133 0.126 0.227 0.21 ],[94. 52. 26. 16.],[ 80.8  79.2 243.5  19.4],[ 58.8  49.8 143.4  12.8],[4143. 2772. 1785.  492.],4,13.48455808,81.0636284,43.5103046675,67.57907032,0.7789893206263208,0.5909924472140753,0.8297624056300016,0.0610573699269528,0.086699855026898,0.0493166439132603,0.3431137326005711,2.908,7.102,4.26225,4.194000000000001,1.66061500279264,0.389609948452728,0.1509122769320726,0.250708741470663,0,0,3,1,,1,0,[ 0.01605934 -0.04951487  0.03746552],0.0160593408931351,0.037465517253934655,[2. 0. 0.]
156,13.738,2.67515,0.73,4.578,0.215,[ 5.18856562  8.04132617 11.77613082],[1.359 1.742 2.713],[-0.038 -0.052 -0.063],[0.055 0.073 0.105],[256. 161. 115.],[ 56.3  77.5 163.5],[ 42.2  59.5 137.9],[5104. 3674. 2903.],3,5.18856562,11.77613082,8.335340870000001,6.5875652,0.355955307914651,0.3236083679849623,0.507134066363107,0.0155689582297493,0.0283204629257193,0.0123039442909316,0.5014357225590722,1.359,2.713,1.938,1.354,0.5698777646712203,0.2940545741337566,0.1254932207489537,0.2328861369109047,0,2,1,0,,0,0,[ 0.0332112  -0.02369911],0.023699112058278793,0.028455156300350004,[0. 0.]
157,13.752,0.33685,1.25,4.056,0.023,"[ 10.30403028  13.0249172   22.68714058  31.99551734  46.68586636
 118.3785683 ]",[1.929 3.009 3.374 4.031 2.638 3.575],[-0.067 -0.083 -0.113 -0.138 -0.096 -0.123],[0.089 0.129 0.113 0.193 0.113 0.112],[132. 100.  58.  41.  30.  12.],[ 53.8 119.3 122.7 128.   59.   83.1],[ 41.   94.9  94.  102.3  40.5  57.5],[4569. 3753. 2675. 1504. 1612.  843.],6,10.30403028,118.3785683,40.51267334333334,108.07453802,1.060265956941878,0.9102671581271402,0.6821915469106333,0.2130962134705635,0.1708897468950395,0.1068365248078722,0.9150582115364412,1.929,4.031,3.0926666666666667,2.1019999999999994,0.6782459403163099,0.2193078056638208,0.1045396069231077,0.1475102392757059,0,0,5,1,,1,1,[ 0.01124836  0.04509565  0.0073522  -0.02724152 -0.15478654],0.007352199214117894,0.027241517118514302,[1.25 0.   1.4  0.   0.  ]
168,13.376,0.36092,1.95,4.141,0.496,[ 7.10694344 10.74246051 15.27444881],[1.715 3.031 2.15 ],[-0.07  -0.091 -0.084],[0.084 0.098 0.103],[189. 126.  90.],[33.8 95.3 40.3],[21.7 64.2 31.1],[7921. 6516. 4469.],3,7.10694344,15.27444881,11.041284253333336,8.16750537,0.3322826881927924,0.3025969089965645,0.4667102911130997,0.0207918674293003,0.0305677968075078,0.0132811140356287,0.6232487104965143,1.715,3.031,2.298666666666667,1.316,0.5474427418055294,0.2381566452170226,0.1023921167374165,0.1908352668213457,0,1,2,0,,1,0,[0.00769626 0.01562585],0.0076962621782170615,0.011661055717277824,[1.5 0. ]
191,14.991,1.79424,0.93,4.454,0.1,[ 0.70862073  2.41840732  6.02228169 15.35876634 38.65214986],[ 1.255  2.356  1.297 11.105  2.163],[-0.078 -0.121 -0.114 -0.418 -0.132],[0.14  0.154 0.137 0.453 0.144],[1435.  420.  177.   71.   28.],[ 30.2  68.8  11.8 812.6  24.8],[ 21.1  52.9   0.  695.   13.8],[21114.9  8381.2  2441.4  2470.3  1276.6],5,0.70862073,38.65214986,12.632045188,37.94352913,1.7367598016539905,1.1052666591966316,1.742491003221624,0.0205694061922304,0.0851313161983515,0.0573691851332532,1.0792528224509157,1.255,11.105,3.6352,9.85,3.7612276931874256,1.0346687096136185,0.3834586341680833,0.5710552376760564,0,2,2,1,,0,0,[ 0.13761246 -0.16993833 -0.14989218 -0.16112729],0.1376124620759165,0.15550973287670306,[0. 0. 0. 0.]
232,14.605,0.28793,1.09,3.99,0.031,[ 5.76616198 12.46600663 21.58716169 37.99502171 56.26000307],[2.387 5.9   2.298 2.526 2.336],[-0.089 -0.195 -0.09  -0.116 -0.091],[0.097 0.195 0.117 0.139 0.137],[237. 108.  63.  36.  25.],[ 65.6 304.5  34.   37.8  29.7],[ 47.7 236.8  22.4  24.7  20.4],[7420. 4565. 2465. 1995. 1558.],5,5.76616198,56.26000307,26.814871016,50.49384109,0.9893129133312968,0.6811983259926203,0.7836004868323146,0.0650921694224032,0.0968081590601921,0.0585445790458248,0.6764577003667858,2.298,5.9,3.0894000000000004,3.6020000000000003,1.407421983628223,0.4555648292963755,0.1614930635116624,0.239334498608144,0,0,4,1,,1,0,[ 0.08096223  0.03900932  0.05604495 -0.01285308],0.012853078500495663,0.0475271312578287,[0.  0.  0.  1.5]
238,14.061,0.69333,1.08,4.287,-0.072,[ 17.23237226  26.69546815 362.9982898 ],[3.026 1.542 2.139],[-0.123 -0.106 -0.141],[0.146 0.116 0.183],[75. 48.  4.],[64.1 13.4 13. ],[54.  10.9 11.9],[3004.4 1877.3  402.5],3,17.23237226,362.9982898,135.64204340333333,345.76591754000003,1.323559511098699,1.1855583385312434,6.573447991119599,0.9860505101179786,0.7954503097617559,0.5194238973795634,0.3875570537738624,1.542,3.026,2.2356666666666665,1.4839999999999998,0.6096842534368825,0.2727080304623002,0.1206589227016358,0.2212613687192485,0,1,2,0,,0,0,[0.03276429 3.53258318],0.03276429374597689,1.782673737143027,[0. 0.]
241,14.139,2.63403,0.71,4.613,-0.443,[ 3.41044229 13.82141149 30.95084894],[0.869 2.048 1.285],[-0.064 -0.081 -0.089],[0.135 0.144 0.157],[311.  75.  36.],[22.5 75.3 23.2],[19.2 64.6 20.5],[7690.6 2508.1 1588.1],3,3.41044229,30.95084894,16.060900906666664,27.54040665,0.957861860641109,0.7069524894845239,2.146007439236728,0.2240149585120422,0.2881960012557696,0.1301796319894504,0.7810514859782831,0.869,2.048,1.4006666666666667,1.179,0.4882242198917306,0.3485656020169423,0.1544927703883598,0.280580675868634,1,1,1,0,,0,0,[0.3508914  0.11967034],0.11967033766389945,0.23528086935622583,[0. 0.]
245,9.705,2.26554,0.79,4.552,-0.236,[13.36703858 21.30180117 39.79220971],[0.345 0.732 1.937],[-0.053 -0.029 -0.061],[0.031 0.048 0.066],[102.  62.  35.],[  8.8  32.4 179.5],[  0.   29.9 175.6],[2205.6 1865.9 1215.6],3,13.36703858,39.79220971,24.82034982,26.425171130000003,0.4737628552028947,0.4460537690418487,0.7308137580139651,0.0682893032681101,0.0792731958853228,0.0345274497405927,0.7011430006554061,0.345,1.937,1.0046666666666668,1.592,0.6779264135746756,0.6747774521313957,0.3243865702595042,0.5282017252820171,2,0,1,0,,0,0,[-0.04383603 -0.06598955],0.0438360280396527,0.054912789996321876,[0. 0.]
248,15.264,3.56517,0.61,4.635,0.053,[ 2.5765741   7.20386128 10.91276664 18.59617273],[1.811 2.606 2.325 1.777],[-0.071 -0.101 -0.103 -0.087],[0.065 0.092 0.134 0.095],[514. 186. 121.  71.],[ 63.6 101.1  57.4  27.6],[48.3 82.7 42.7 20.6],[8067. 4127. 1823. 1542.],4,2.5765741,18.59617273,9.8223436875,16.019598629999997,0.858380934558037,0.5969643950869276,1.004943839752313,0.2608279926131235,0.2129830652886777,0.1164222098951442,0.9211668424992964,1.777,2.606,2.12975,0.829,0.350346524886433,0.1645012442241732,0.071195141516425,0.1174237977853425,0,2,2,0,,1,0,[-0.06803104  0.00989976  0.022445  ],0.00989975753669703,0.02244499548833012,[0.  1.5 0. ]
250,15.473,3.87032,0.59,4.655,-0.068,[ 3.54390988 12.28301501 17.25119579 46.82770316],[1.349 3.176 2.741 2.366],[-0.061 -0.162 -0.156 -0.128],[0.066 0.108 0.144 0.14 ],[355. 108.  73.  29.],[ 38.2 137.2  68.6  32.4],[ 22.3 104.5  53.4  24.2],[5940. 2558. 1393.  555.],4,3.54390988,46.82770316,19.97645596,43.28379328,1.121020187259541,0.8139904120509406,1.5282957072589856,0.3048411065258171,0.2717871012324538,0.1682306109129561,1.2945861712182216,1.349,3.176,2.408,1.827,0.6752699460215893,0.2804277184475038,0.1423038384462726,0.2026578073089701,0,1,3,0,,0,1,[ 0.15531672  0.00319691 -0.09517957],0.003196910295305333,0.09517957035100899,[0.  1.4 0. ]
260,10.5,0.56729,1.11,4.303,-0.154,[ 10.4956701   21.86964346 100.2830677 ],[1.459 1.585 2.643],[-0.045 -0.061 -0.075],[0.062 0.095 0.113],[126.  64.  15.],[48.7 43.5 81.9],[50.4 37.5 51.9],[5347.1 2997.7 1362.8],3,10.4956701,100.2830677,44.21612708666667,89.7873976,0.9802174392370362,0.9027546433839,2.334587049045068,0.3633733412423501,0.3751302913603868,0.1744146785254132,0.5341833316884599,1.459,2.643,1.8956666666666664,1.1839999999999995,0.530942139555296,0.2800820148876188,0.1151871377950469,0.2081941269562159,0,2,1,0,,0,0,[0.04184122 0.52849722],0.04184121888510961,0.28516921949587437,[0. 0.]
271,11.485,0.67028,1.25,4.23,0.225,[14.43599649 29.39325463 48.63035512],[1.447 2.522 2.568],[-0.081 -0.093 -0.1  ],[0.097 0.118 0.167],[95. 50. 27.],[22.  69.7 53.9],[24.1 62.  49.8],[2422. 2081. 1593.],3,14.43599649,48.63035512,30.819868746666668,34.19435863,0.5274606731947518,0.4541287684797617,0.8452908839577913,0.0934678677851133,0.1034078589119133,0.0451309915207136,0.7603558178187249,1.447,2.568,2.179,1.121,0.5179427252763249,0.2376974416137333,0.1165169644996597,0.1714853908520728,0,1,2,0,,1,1,[ 0.01805423 -0.00731602],0.007316017253173546,0.01268512446097142,[2.         1.66666667]
279,11.684,0.45784,1.33,4.22,0.159,[ 7.51430567 15.41313164 28.45491114],[0.975 2.655 6.146],[-0.089 -0.111 -0.184],[0.082 0.141 0.201],[183.  82.  47.],[  9.8  55.2 244.7],[  8.2  43.6 193.5],[7358.4 4191.5 2950.2],3,7.51430567,28.45491114,17.127449483333333,20.94060547,0.578268376221045,0.5041311848600902,0.9486595263794828,0.0203598663448251,0.052606542793942,0.0228757586632302,0.3457620527375775,0.975,6.146,3.2586666666666666,5.171,2.153775032098034,0.6609375098500514,0.345667898628764,0.5289484451718495,1,0,1,1,,1,0,[ 0.02558588 -0.07692636],0.025585883572394108,0.05125612038265259,[2. 0.]
282,11.529,0.89108,0.93,4.354,-0.155,[ 8.45738906 27.50869526 87.51723509],[1.007 2.889 1.333],[-0.042 -0.078 -0.101],[0.064 0.117 0.109],[157.  48.  13.],[ 31.  190.3  12.2],[ 24.5 137.7  10.9],[4571.6 2393.   285.2],3,8.45738906,87.51723509,41.16110647,79.05984603,1.0148572790204358,0.8184627308418869,2.217030812139993,0.0002931609589526,0.0110635692013882,0.0048051166317187,1.3535100006617733,1.007,2.889,1.743,1.882,0.8212007468741529,0.4711421381951536,0.1987415305780765,0.3599158538917574,0,2,1,0,,0,0,[0.08420755 0.06047966],0.06047965637562802,0.0723436040466644,[0. 0.]
283,11.525,1.51463,1.08,4.413,0.178,[ 9.48820239 16.09195471 25.51746034],[0.723 2.04  0.824],[-0.081 -0.077 -0.057],[0.081 0.084 0.068],[144.  82.  52.],[ 8.2 84.9 13.5],[ 9.  98.4 10.6],[2004.8 2305.9 1802. ],3,9.48820239,25.51746034,17.032539146666668,16.02925795,0.4296535085256754,0.3861801691846251,0.640861986698523,0.0150472055346965,0.0336007307668596,0.0146001682185673,1.0942679273457547,0.723,2.04,1.1956666666666669,1.3170000000000002,0.5984559762886119,0.5005207496141164,0.2063206268090502,0.3671591859492613,2,0,1,0,,0,0,[ 0.01759769 -0.04856331],0.017597689123492577,0.03308049710437888,[0. 0.]
284,11.818,1.27657,0.93,4.407,-0.193,[  6.1781812    6.41490683  18.01013824 110.2872308 ],[1.056 1.15  1.394 1.264],[-0.086 -0.09  -0.119 -0.126],[0.15  0.169 0.209 0.148],[168. 149.  58.   8.],[43.5 51.1 43.3 16.4],[33.6 39.2 33.8 10. ],[4705.9 4135.  1684.6  335. ],4,6.1781812,110.2872308,35.2226142675,104.1090496,1.2516645905833106,1.237889059853313,2.323160173683203,0.6434262308695279,0.5100870533927852,0.3322037721846503,0.7404266801646614,1.056,1.394,1.216,0.3379999999999998,0.1264357544367889,0.1039767717407803,0.0451220269100484,0.0773026315789473,0,4,0,0,,0,0,[-0.13473634 -0.06415174  1.04120645],0.06415173712923072,0.1347363376673597,[0. 0. 0.]
285,11.054,0.13137,1.76,3.834,0.012,[13.74883666 26.72313369 49.35688702],[3.652 2.47  2.02 ],[-0.109 -0.085 -0.084],[0.193 0.123 0.152],[99. 53. 27.],[167.5  67.4  35. ],[114.9  39.6  20.6],[5004.  3536.7 2274. ],3,13.74883666,49.35688702,29.94295245666667,35.60805036,0.5550818081180446,0.49140567971869,0.8953186767713945,0.0052054315776196,0.0255083235389199,0.0110814292313466,0.3605612931524704,2.02,3.652,2.714,1.632,0.6882383308128079,0.2535881837924863,0.1076176964016438,0.2004421518054532,0,0,3,0,,0,0,[-0.02816746 -0.07651386],0.02816746060608155,0.05234066161430273,[0. 0.]
314,12.925,4.8643,0.53,4.707,-0.13,[10.31305565 13.78108283 23.08898942],[0.632 1.48  1.321],[-0.03  -0.043 -0.047],[0.043 0.072 0.062],[127.  99.  56.],[ 22.  112.8  57.4],[ 14.3 112.7  59.5],[2348. 2137.  929.],3,10.31305565,23.08898942,15.7277093,12.77593377,0.3500175634944944,0.34298233480325,0.505843635751499,0.2426634420268101,0.1126067846128998,0.0491909147554472,0.7602379294884626,0.632,1.48,1.1443333333333332,0.848,0.3680437775893273,0.3216228758426979,0.1661782414195557,0.2470142732304107,1,2,0,0,,1,1,[0.00220657 0.00524711],0.0022065693497930194,0.003726838385878728,[1.33333333 1.66666667]
316,12.701,1.3495,1.08,4.281,0.33,[  7.30570359  15.77108417 157.0658105 ],[1.701 2.426 2.452],[-0.063 -0.082 -0.1  ],[0.098 0.115 0.13 ],[180.  86.   9.],[ 43.6 123.1  50.9],[33.3 89.6 34.2],[2592. 3484.  613.],3,7.30570359,157.0658105,60.047532753333336,149.76010691,1.3324196118643918,1.1439150730065462,5.0589181143201065,0.6598352724053379,0.6437093556263588,0.3517525561242787,0.3729133226399495,1.701,2.452,2.193,0.7509999999999999,0.3480584242144796,0.1587133717348288,0.0740431458667448,0.1141510867913056,0,1,2,0,,0,0,[0.07936792 2.31970013],0.07936791957911882,1.199534024703222,[0. 0.]
339,13.057,0.32893,1.22,4.102,0.333,[ 1.98035832 12.83440399 35.86596567],[6.602 6.626 6.369],[-3.391 -3.31  -3.392],[5.51  5.792 5.276],[535.  87.  30.],[71.9 35.  26.2],[52.9 26.5 18.2],[11582.9  2765.   1673.7],3,1.98035832,35.86596567,16.893575993333332,33.88560735,1.2579387511603968,0.8363161188330979,3.63768340554604,0.2587378026267253,0.3974324707187059,0.1864383695171704,0.9378008939837874,6.369,6.626,6.532333333333334,0.2570000000000005,0.1159089681124327,0.0177438844893248,0.0077544125218125,0.0131142521814563,0,0,0,3,,0,0,[ 1.16028313 -0.06849419],0.06849418957708842,0.6143886580924349,[0. 0.]
343,13.203,1.03668,0.98,4.325,0.047,[ 2.0241437   4.76170798 41.80844303],[1.71  2.453 1.528],[-0.057 -0.072 -0.074],[0.086 0.104 0.096],[659. 277.  31.],[ 88.4 138.5  27.3],[62.4 95.5 14. ],[11590.6  7734.2  1758.9],3,2.0241437,41.80844303,16.198098236666667,39.78429933,1.3150226533569347,1.1201130998218685,4.566295684231058,0.5312616458942727,0.5773750383516616,0.2992388711133394,0.5837048968806876,1.528,2.453,1.897,0.9249999999999998,0.4001108179825517,0.2109176689417773,0.088163089563364,0.1625373396591108,0,2,1,0,,0,0,[0.17622775 1.92671196],0.176227750035731,1.0514698530829745,[0. 0.]
351,13.804,0.94954,1.11,4.267,0.092,"[  7.00823625   8.71984892  14.44913641  59.73725869  91.9400901
 124.9218471  210.7307044  331.5973066 ]",[ 1.286  1.513  1.11   2.843  2.623  2.641  7.614 10.777],[-0.071 -0.067 -0.117 -0.102 -0.114 -0.16  -0.194 -0.304],[0.106 0.096 0.117 0.133 0.149 0.516 0.233 0.304],[156. 113.  74.  15.  12.   4.   6.   3.],[ 19.2  22.7   8.3  43.5  34.4  24.4 232.4 355. ],[ 14.8  14.1   0.   29.1  24.9  18.2 101.8 249.1],[   0. 3888. 1938. 1078.  923.  529.  514.  358.],8,7.00823625,331.5973066,106.13805355875002,324.58907035000004,1.675002260714706,1.0114769977982698,0.8848353162172022,0.2583128032469662,0.2386101628349661,0.1640776834592293,0.8405464312608083,1.11,10.777,3.800875,9.667,3.2721598920858064,0.8608964757025176,0.3588257413889713,0.4854004482050655,0,3,3,2,,3,2,"[-0.00461701 -0.00577614  0.37810448  0.02604965  0.01904822  0.01214019
  0.04903968]",0.0046170124473187135,0.019048221761531536,"[1.25       1.66666667 0.         1.5        1.33333333 1.66666667
 0.        ]"
353,13.374,0.53826,1.35,4.203,-0.027,[ 11.1619678   30.65267777 152.1058259 ],[ 1.719  2.536 10.659],[-0.121 -0.148 -0.277],[0.143 0.178 0.353],[119.  44.   7.],[ 13.4  17.4 116.3],[ 8.  17.3 82.5],[4477.4 1907.7  576.4],3,11.1619678,152.1058259,64.64015715666666,140.9438581,1.1344050832236154,0.9646840256379318,2.8542038239963565,0.1614828219589236,0.28748669824552,0.1298333145194667,1.0195519473923509,1.719,10.659,4.971333333333334,8.940000000000001,4.035594655341667,0.8117730968234544,0.3687266806844262,0.5994367708193644,0,1,1,1,,0,0,[-0.0846095   0.65407872],0.08460950257653777,0.3693441105753233,[0. 0.]
354,13.235,1.685,1.07,4.501,0.07,[ 7.37862208 15.95998603 27.13806099],[1.07  2.186 0.921],[-0.061 -0.137 -0.094],[0.194 0.319 0.164],[179.  81.  48.],[22.3 70.9 10.1],[17.3 55.8  0. ],[4798.3 2968.7 1420.7],3,7.37862208,27.13806099,16.825556366666664,19.75943891,0.5656035470451022,0.4808128051397238,0.9316924185826322,0.1088667946690059,0.1197453418116459,0.0523494939102712,0.8519268241721245,0.921,2.186,1.3923333333333334,1.265,0.564494070434363,0.4054302636588673,0.1670049593746522,0.3028489346420875,1,1,1,0,,0,0,[0.08150179 0.02022875],0.020228749786693978,0.05086527177354061,[0. 0.]
377,13.319,0.13459,1.62,4.07,0.158,[ 1.59296118 19.24631307 38.95896893],[1.52  7.853 7.783],[-0.059 -0.185 -0.24 ],[0.077 0.241 0.221],[843.  67.  36.],[ 50.9 577.1 370.7],[  0.  135.7   0. ],[   0. 1800.  815.],3,1.59296118,38.95896893,19.932747726666665,37.36600775,1.3884022622223111,0.7656911718958589,6.053164114813008,0.7772639926696305,0.7130039500968306,0.4174574779482369,0.1708389696150701,1.52,7.853,5.718666666666667,6.333,2.9690432054039824,0.5191845194807617,0.3502537336992578,0.3691419911401259,0,1,0,2,,1,0,[3.027366   0.01211512],0.012115120135058666,1.5197405582935124,[0. 2.]
